"Code
AGB","Code
CIQUAL",Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,code saison (0 : hors saison ; 1 : de saison ; 2 : mix de consommation FR),code avion (1 : par avion),Livraison,Matériau d'emballage,Préparation,DQR - Note de qualité de la donnée (1 excellente ; 5 très faible),mPt/kg de produit,kg CO2 eq/kg de produit
40204,40204,"viandes, œufs, poissons",viandes crues,"Langue, veau, crue","Tongue, calf, raw",2,0,Glacé,PS,Pas de préparation,2.63,1.7114355,17.816444
40201,40201,"viandes, œufs, poissons",viandes cuites,"Langue, veau, cuite","Tongue, calf, cooked",2,0,Glacé,PS,Four,2.65,2.3774721999999997,24.507208
34003,34003,"viandes, œufs, poissons",viandes crues,"Lapin de garenne, viande, crue","Rabbit, wild, meat, raw",2,0,Glacé,PS,Pas de préparation,3.11,0.8901023699999999,6.9792723
34004,34004,"viandes, œufs, poissons",viandes cuites,"Lapin de garenne, viande, cuite","Rabbit, wild, meat, cooked",2,0,Glacé,PS,Four,3.11,1.2099738999999998,9.3257173
34000,34000,"viandes, œufs, poissons",viandes cuites,"Lapin, viande braisée","Rabbit, meat, braised",2,0,Glacé,PS,Four,3.11,1.2099738999999998,9.3257173
34001,34001,"viandes, œufs, poissons",viandes crues,"Lapin, viande crue","Rabbit, meat, raw",2,0,Glacé,PS,Pas de préparation,3.11,0.8901023699999999,6.9792723
34002,34002,"viandes, œufs, poissons",viandes cuites,"Lapin, viande cuite","Rabbit, meat, cooked",2,0,Glacé,PS,Four,3.11,1.2099738999999998,9.3257173
28720,28720,"viandes, œufs, poissons",charcuteries,"Lardon fumé, cru","Smoked lardoons, raw",2,0,Glacé,PS,Pas de préparation,2.91,0.88642226,6.3880766
28725,28725,"viandes, œufs, poissons",charcuteries,"Lardon fumé, cuit","Smoked lardoons, cooked",2,0,Glacé,PS,Four ,2.92,1.1513732,8.1558507
28501,28501,"viandes, œufs, poissons",charcuteries,"Lardon nature, cru","Lardoons, raw",2,0,Glacé,PS,Pas de préparation,2.91,0.88642226,6.3880766
28504,28504,"viandes, œufs, poissons",charcuteries,"Lardon nature, cuit","Lardoons, cooked",2,0,Glacé,PS,Four ,2.92,1.1513732,8.1558507
26129,26129,"viandes, œufs, poissons",poissons crus,"Lieu jaune ou colin, cru","Pollack, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.8946113,10.849047
26134,26134,"viandes, œufs, poissons",poissons crus,"Lieu noir, cru","Saithe, raw",2,0,Glacé,PS,Pas de préparation,3.57,0.98300834,5.8829056
26015,26015,"viandes, œufs, poissons",poissons cuits,"Lieu noir, cuit","Saithe, cooked",2,0,Glacé,PP,Four,3.46,1.2290222,7.1582088
26047,26047,"viandes, œufs, poissons",poissons crus,"Lieu noir, surgelé, cru","Saithe, frozen, raw",2,0,Congelé,LDPE,Pas de préparation,3.48,0.7002471699999999,4.3508147
26006,26006,"viandes, œufs, poissons",poissons crus,"Lieu ou colin d'Alaska, cru","Alaska pollock, raw",2,0,Glacé,PS,Pas de préparation,3.68,1.8946113,10.849047
26152,26152,"viandes, œufs, poissons",poissons cuits,"Lieu ou colin d'Alaska, fumé","Alaska pollock, smoked",2,0,Glacé,PVC,Pas de préparation,3.24,1.8920271,10.730119
26057,26057,"viandes, œufs, poissons",poissons crus,"Limande, crue","Common dab, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.8946113,10.849047
26135,26135,"viandes, œufs, poissons",poissons crus,"Limande-sole, crue","Lemon sole, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.8946113,10.849047
26017,26017,"viandes, œufs, poissons",poissons cuits,"Limande-sole, cuite à la vapeur","Lemon sole, steamed",2,0,Glacé,PP,Four,3.52,2.3421423,13.222155
26016,26016,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Limande-sole, panée, frite","Lemon sole, breaded, fried",2,0,Glacé,PS,Poêle,3.52,2.3259068,13.339817
26194,26194,"viandes, œufs, poissons",poissons crus,"Lingue bleue ou Lingue, crue","Blue ling, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.8946113,10.849047
26018,26018,"viandes, œufs, poissons",poissons crus,"Lotte ou baudroie, crue","Anglerfish, raw",2,0,Glacé,PS,Pas de préparation,3.68,1.8946113,10.849047
26081,26081,"viandes, œufs, poissons",poissons cuits,"Lotte ou baudroie, grillée/poêlée","Anglerfish, grilled",2,0,Glacé,PP,Four,3.56,2.3421423,13.222155
26172,26172,"viandes, œufs, poissons",poissons crus,"Loup tacheté, cru",Spotted wolffish,2,0,Glacé,PS,Pas de préparation,3.68,1.8946113,10.849047
26102,26102,"viandes, œufs, poissons",poissons crus,"Maquereau espagnol ou maquereau blanc ou billard, cru","Atlantic chub mackerel, raw",2,0,Glacé,PS,Pas de préparation,3.57,0.2944998,2.2534961
26123,26123,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, au naturel, appertisé, égoutté","Mackerel, canned in brine, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,3.1,0.9177253900000001,8.5076466
26051,26051,"viandes, œufs, poissons",poissons crus,"Maquereau, cru","Mackerel, raw",2,0,Glacé,PS,Pas de préparation,3.57,0.2944998,2.2534961
26097,26097,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, filet au vin blanc, appertisé, égoutté","Mackerel, fillet, in white wine, canned, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,3.1,0.9177985700000001,8.5085667
26096,26096,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, filet sauce moutarde, appertisé, égoutté","Mackerel, fillet, in mustard sauce, canned, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,3.1,0.9177985700000001,8.5085667
26086,26086,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, filet sauce tomate, appertisé, égoutté","Mackerel, fillet, in tomato sauce, canned, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,3.1,0.9177985700000001,8.5085667
26020,26020,"viandes, œufs, poissons",poissons cuits,"Maquereau, frit","Mackerel, fried",2,0,Glacé,PP,Poêle,3.46,0.36919646,2.7329436
26087,26087,"viandes, œufs, poissons",poissons cuits,"Maquereau, fumé","Mackerel, smoked",2,0,Glacé,PVC,Pas de préparation,3.1,0.29191554999999997,2.1345684
26186,26186,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, mariné","Mackerel, marinated",2,0,Glacé,PS,Pas de préparation,3.78,0.2944998,2.2534961
26019,26019,"viandes, œufs, poissons",poissons cuits,"Maquereau, rôti/cuit au four","Mackerel, roasted/baked",2,0,Glacé,PP,Four,3.46,0.3883133,2.7264893
30156,30156,"viandes, œufs, poissons",charcuteries,"Merguez, boeuf et mouton, crue","Merguez sausage, beef and mutton, raw",2,0,Glacé,PS,Pas de préparation,2.53,4.1657142,39.502882
30155,30155,"viandes, œufs, poissons",charcuteries,"Merguez, boeuf et mouton, cuite","Merguez sausage, beef and mutton, cooked",2,0,Glacé,PS,Four ,2.54,4.197308400000001,39.588951
30154,30154,"viandes, œufs, poissons",charcuteries,"Merguez, bœuf, mouton et porc, crue","Merguez sausage, beef, mutton and pork, raw",2,0,Glacé,PS,Pas de préparation,2.32,3.4118352,32.296149
30150,30150,"viandes, œufs, poissons",charcuteries,"Merguez, crue","Merguez sausage, raw",2,0,Glacé,PS,Pas de préparation,2.32,2.6450693,24.966224
30153,30153,"viandes, œufs, poissons",charcuteries,"Merguez, porc et bœuf, crue","Merguez sausage, pork and beef, raw",2,0,Glacé,PS,Pas de préparation,2.32,2.6450693,24.966224
30152,30152,"viandes, œufs, poissons",charcuteries,"Merguez, pur bœuf, crue","Merguez sausage, pure beef, raw",2,0,Glacé,PS,Pas de préparation,2.31,2.9632739,30.432195
26095,26095,"viandes, œufs, poissons",poissons crus,"Merlan, cru","Whiting, raw",2,0,Glacé,PS,Pas de préparation,3.57,1.8946113,10.849047
26022,26022,"viandes, œufs, poissons",poissons cuits,"Merlan, cuit à la vapeur","Whiting, steamed",2,0,Glacé,PP,Four,3.46,2.3421423,13.222155
26021,26021,"viandes, œufs, poissons",poissons cuits,"Merlan, frit","Whiting, fried",2,0,Glacé,PP,Poêle,3.46,2.3230255,13.22861
26124,26124,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Merlan, pané","Whiting, breaded",2,0,Glacé,PS,Four,3.46,2.3450245,13.333384
26233,26233,"viandes, œufs, poissons",poissons crus,"Merlu blanc du Cap, surgelé, cru","Shallow-water Cape hake, raw",2,0,Glacé,LDPE,Pas de préparation,3.68,1.1454304,6.7805505
26044,26044,"viandes, œufs, poissons",poissons crus,"Merlu, cru","European hake, raw",2,0,Glacé,PS,Pas de préparation,3.68,1.1409483,6.7870094
26120,26120,"viandes, œufs, poissons",poissons cuits,"Merlu, cuit à l'étouffée","European hake, braised",2,0,Glacé,PP,Four,3.56,1.4218760000000001,8.2621721
26048,26048,"viandes, œufs, poissons",poissons crus,"Merlu, filet, surgelé, cru","Hake, fillet, frozen, raw",2,0,Congelé,LDPE,Pas de préparation,3.68,1.2135519000000001,7.2891523
26178,26178,"viandes, œufs, poissons",poissons crus,"Mérou, cru","Grouper, raw",2,0,Glacé,PS,Pas de préparation,3.68,0.8162438900000001,4.2502307
26242,26242,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Miettes de thon à la tomate, appertisées","Tuna, flaked, in tomato sauce, canned, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,2.89,0.77720709,4.9156428
26245,26245,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Miettes de thon à l'huile, appertisées","Tuna, flaked, in oil, canned, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,2.89,0.97967687,6.1090002
30789,30789,"viandes, œufs, poissons",charcuteries,Mortadelle,Mortadella,2,0,Glacé,PS,Four ,2.36,1.3234301,9.179208
30797,30797,"viandes, œufs, poissons",charcuteries,Mortadelle pistachée pur porc,"Mortadella with pistachios, pure pork",2,0,Glacé,PS,Four ,2.33,1.3234301,9.179208
30791,30791,"viandes, œufs, poissons",charcuteries,"Mortadelle, porc et boeuf",Pork and beef mortadella,2,0,Glacé,PS,Four ,2.33,1.3234301,9.179208
30790,30790,"viandes, œufs, poissons",charcuteries,"Mortadelle, pur porc","Mortadella, pure pork",2,0,Glacé,PS,Four ,2.33,1.3234301,9.179208
26024,26024,"viandes, œufs, poissons",poissons cuits,"Morue, salée, bouillie/cuite à l'eau","Cod, salted, boiled/cooked in water",2,0,Glacé,PP,Four,3.74,2.3421423,13.222155
26098,26098,"viandes, œufs, poissons",poissons crus,"Morue, salée, sèche","Cod, salted, dried",2,0,Glacé,PS,Pas de préparation,3.78,1.8946113,10.849047
10014,10014,"viandes, œufs, poissons",mollusques et crustacés crus,"Moule commune, crue","Mussel, common, raw",2,0,Glacé,PS,Pas de préparation,2.85,0.46052324,4.9471377
10026,10026,"viandes, œufs, poissons",mollusques et crustacés crus,"Moule de Méditerranée, crue","Mediterranean mussel, raw",2,0,Glacé,PS,Pas de préparation,2.85,0.46052324,4.9471377
10028,10028,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Moule, appertisée, égouttée","Mussel, canned, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,2.83,0.6626824,5.398791
10013,10013,"viandes, œufs, poissons",mollusques et crustacés cuits,"Moule, bouillie/cuite à l'eau","Mussel, boiled/cooked in water",2,0,Glacé,PS,Cuisson à l'eau,2.9,0.63307114,6.6770759
10081,10081,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Moules à la sauce catalane ou escabèche (tomate), appertisée, égouttée","Mussels, in Catalan-style sauce or marinade (tomatoes), canned, drained",2,0,Ambiant (long),Acier,Four,2.86,0.45936530999999997,3.7031853
8315,8315,"viandes, œufs, poissons",charcuteries,Mousse de canard,Duck mousse,2,0,Glacé,PS,Pas de préparation,2.51,0.89668116,6.626708
8313,8313,"viandes, œufs, poissons",charcuteries,Mousse de foie de porc,Pork liver mousse,2,0,Glacé,PS,Pas de préparation,2.78,0.78960688,5.5060012
8312,8312,"viandes, œufs, poissons",charcuteries,Mousse de foie de porc supérieure ou Crème de foie,"Pork liver mousse, superior quality",2,0,Glacé,PS,Pas de préparation,2.78,0.78960688,5.5060012
21003,21003,"viandes, œufs, poissons",viandes crues,"Mouton, épaule, crue","Mutton, shoulder, raw",2,0,Glacé,PS,Pas de préparation,3.17,3.7608858,32.955033
21006,21006,"viandes, œufs, poissons",viandes crues,"Mouton, gigot, cru","Mutton, leg, raw",2,0,Glacé,PS,Pas de préparation,3.17,4.704395099999999,41.274162
21004,21004,"viandes, œufs, poissons",viandes crues,"Mouton, pied, cru","Sheep, foot, raw",2,0,Glacé,PS,Pas de préparation,2.73,3.075278,27.052251
21005,21005,"viandes, œufs, poissons",viandes crues,"Mouton, tête, crue","Sheep, head, raw",2,0,Glacé,PS,Pas de préparation,2.73,3.075278,27.052251
21001,21001,"viandes, œufs, poissons",viandes crues,"Mouton, viande, crue","Mutton, meat, raw",2,0,Glacé,PS,Pas de préparation,3.17,3.7608858,32.955033
26091,26091,"viandes, œufs, poissons",poissons crus,"Mulet, cru","Mullet, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.8946113,10.849047
26026,26026,"viandes, œufs, poissons",poissons cuits,"Mulet, rôti/cuit au four","Mullet, roasted/baked",2,0,Glacé,PP,Four,3.52,2.3421423,13.222155
25610,25610,"viandes, œufs, poissons",charcuteries,Museau de boeuf en vinaigrette,Ox muzzle in salad dressing sauce,2,0,Glacé,PS,Pas de préparation,2.21,2.1569029,22.304556
8406,8406,"viandes, œufs, poissons",charcuteries,Museau de porc vinaigrette,Pork snout in salad dressing sauce,2,0,Glacé,PS,Four ,2.92,0.31007114999999996,2.2039885
22060,22060,"viandes, œufs, poissons",œufs,"Oeuf de cane, cru","Duck egg, raw",2,0,Ambiant (moyen),Carton,Pas de préparation,3.41,0.5461339199999999,3.1946016
22080,22080,"viandes, œufs, poissons",œufs,"Oeuf de dinde, cru","Turkey egg, raw",2,0,Ambiant (moyen),Carton,Pas de préparation,3.41,0.4839901,2.8038898
22070,22070,"viandes, œufs, poissons",œufs,"Oeuf d'oie, cru","Goose egg, raw",2,0,Ambiant (moyen),Carton,Pas de préparation,3.41,0.5461339199999999,3.1946016
22014,22014,"viandes, œufs, poissons",œufs,"Oeuf, à la coque","Egg, soft-boiled",2,0,Glacé,Carton,Cuisson à l'eau,2.44,0.63018309,3.8234956
22505,22505,"viandes, œufs, poissons",œufs,"Oeuf, au plat, sans matière grasse","Egg, fried without added fat",2,0,Glacé,Carton,Poêle,2.81,0.59612401,3.5580161
22001,22001,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), cru","Egg white, raw",2,0,Ambiant (moyen),Carton,Pas de préparation,2.64,0.60533856,3.5376962
22008,22008,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), cuit","Egg white, cooked",2,0,Glacé,Carton,Poêle,2.64,0.6569050000000001,3.9102457
22004,22004,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), en poudre","Egg white, powder",2,0,Ambiant (moyen),Carton,Pas de préparation,2.64,0.55628742,4.0406338
22502,22502,"viandes, œufs, poissons",œufs,"Oeuf, brouillé, avec matière grasse","Egg, scrambled, with added fat",2,0,Glacé,Carton,Poêle,2.49,0.7042140899999999,4.6232743
22000,22000,"viandes, œufs, poissons",œufs,"Oeuf, cru","Egg, raw",2,0,Ambiant (moyen),Carton,Pas de préparation,2.43,0.5461339199999999,3.1946016
22010,22010,"viandes, œufs, poissons",œufs,"Oeuf, dur","Egg, hard-boiled",2,0,Glacé,Pas d'emballage,Cuisson à l'eau,2.42,0.61559718,3.672076
22013,22013,"viandes, œufs, poissons",œufs,"Oeuf, en poudre","Egg, powder",2,0,Ambiant (moyen),Carton,Pas de préparation,2.65,0.69861821,5.1310032
22002,22002,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), cru","Egg yolk, raw",2,0,Ambiant (moyen),Carton,Pas de préparation,2.62,0.60525209,3.5372179
22009,22009,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), cuit","Egg yolk, cooked",2,0,Glacé,Carton,Poêle,2.63,0.65681623,3.9097547
22003,22003,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), en poudre","Egg yolk, powder",2,0,Ambiant (moyen),Carton,Pas de préparation,2.62,0.55621825,4.0402511
22011,22011,"viandes, œufs, poissons",œufs,"Oeuf, poché","Egg, poached",2,0,Glacé,Carton,Cuisson à l'eau,2.44,0.63018309,3.8234956
36500,36500,"viandes, œufs, poissons",viandes crues,"Oie, viande crue","Goose, meat, raw",2,0,Glacé,PS,Pas de préparation,3.11,0.8901023699999999,6.9792723
36501,36501,"viandes, œufs, poissons",viandes crues,"Oie, viande et peau, crue","Goose, meat and skin, raw",2,0,Glacé,PS,Pas de préparation,3.11,0.8901023699999999,6.9792723
36503,36503,"viandes, œufs, poissons",viandes cuites,"Oie, viande et peau, rôtie/cuite au four","Goose, meat and skin, roasted/baked",2,0,Glacé,PS,Four,2.67,1.2099738999999998,9.3257173
36502,36502,"viandes, œufs, poissons",viandes cuites,"Oie, viande, rôtie/cuite au four","Goose, meat, roasted/baked",2,0,Glacé,PS,Four,2.67,1.2099738999999998,9.3257173
26171,26171,"viandes, œufs, poissons",poissons crus,"Omble chevalier, cru","Arctic char, raw",2,0,Glacé,PS,Pas de préparation,3.64,3.0863382,5.2972608
22506,22506,"viandes, œufs, poissons",œufs,Omelette au fromage,"Omelette, with cheese",2,0,Glacé,LDPE,Micro-onde ,2.29,0.59153843,4.0399289
22508,22508,"viandes, œufs, poissons",œufs,Omelette aux champignons,"Omelette, with mushrooms",2,0,Glacé,LDPE,Micro-onde ,2.3,0.68653571,4.6237638
22509,22509,"viandes, œufs, poissons",œufs,Omelette aux fines herbes,"Omelette, with herbs",2,0,Glacé,LDPE,Micro-onde ,2.29,0.57796197,3.4004865
22507,22507,"viandes, œufs, poissons",œufs,Omelette aux lardons,"Omelette, with lardoons",2,0,Glacé,LDPE,Micro-onde ,2.3,0.73315844,4.679526
28530,28530,"viandes, œufs, poissons",charcuteries,Oreille de porc demi-sel,Pork ear sat-cured,2,0,Glacé,PVC,Four ,2.49,0.38069835999999996,2.6017591
26166,26166,"viandes, œufs, poissons",poissons crus,"Orphie commune, crue","Garfish, raw",2,0,Glacé,PS,Pas de préparation,3.68,0.24578546,1.935231
28858,28858,"viandes, œufs, poissons",charcuteries,Pancetta ou Poitrine roulée sèche,"Pancetta, dried",2,0,Glacé,PP/PE,Pas de préparation,2.51,2.4764319,17.864112
27018,27018,"viandes, œufs, poissons",poissons cuits,"Panga, Pangasius, ou poisson-chat du Mékong, filet, cuit","Pangasius, filets, cooked",2,0,Glacé,PP,Four,3.68,5.408424999999999,16.99562
27017,27017,"viandes, œufs, poissons",poissons crus,"Pangasius ou Poisson-chat, cru","Brown bullhead, raw",2,0,Glacé,PS,Pas de préparation,3.68,1.9024819,12.680574
8201,8201,"viandes, œufs, poissons",charcuteries,Pâté au poivre vert,Pâté w green pepper,2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8214,8214,"viandes, œufs, poissons",charcuteries,Pâté breton,Breton pâté,2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8305,8305,"viandes, œufs, poissons",charcuteries,Pâté de foie de porc,Pork liver pâté,2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8300,8300,"viandes, œufs, poissons",charcuteries,"Pâté de foie de porc, supérieur","Pork liver pâté, superior quality",2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8316,8316,"viandes, œufs, poissons",charcuteries,Pâté de foie de volaille,Poultry liver pâté,2,0,Ambiant (moyen),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8326,8326,"viandes, œufs, poissons",charcuteries,Pâté de foie d'oie,Goose liver pâté,2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8245,8245,"viandes, œufs, poissons",charcuteries,Pâté de gibier,Game pâté,2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8240,8240,"viandes, œufs, poissons",charcuteries,Pâté de lapin,Rabbit pâté,2,0,Ambiant (long),Acier,Pas de préparation,2.5,0.8200993200000001,5.9250374
8391,8391,"viandes, œufs, poissons",charcuteries,Pâté en croûte,Pâté in crust,2,0,Ambiant (long),Acier,Pas de préparation,2.32,1.6319819999999998,12.633812
8250,8250,"viandes, œufs, poissons",charcuteries,Pâté ou terrine aux champignons (forestier),Country-style pâté with mushrooms,2,0,Ambiant (long),Acier,Pas de préparation,2.65,0.42943802000000003,3.1661156
8211,8211,"viandes, œufs, poissons",charcuteries,Pâté ou terrine de campagne,Country-style pâté or terrine,2,0,Ambiant (long),Acier,Pas de préparation,2.32,0.77703037,5.3127026
10048,10048,"viandes, œufs, poissons",mollusques et crustacés crus,"Pecten d'Amérique ou Peigne du canada, noix, crue","American or Canadian sea scallop, without coral, raw",2,0,Glacé,LDPE,Pas de préparation,3.81,1.3357051,9.6783875
27025,27025,"viandes, œufs, poissons",poissons crus,"Perche du Nil, crue","Nile perch, raw",2,0,Glacé,PS,Pas de préparation,3.68,1.3837840000000001,6.6404309
27010,27010,"viandes, œufs, poissons",poissons crus,"Perche, crue","European perch, raw",2,0,Glacé,PS,Pas de préparation,3.68,3.0863382,5.2972608
27005,27005,"viandes, œufs, poissons",poissons cuits,"Perche, rôtie/cuite au four","European perch, roasted/baked",2,0,Glacé,PP,Four,3.56,3.79731,6.4431025
10049,10049,"viandes, œufs, poissons",mollusques et crustacés crus,"Pétoncle ou Peigne du Pérou, noix, crue","Peru sea scallop, without coral, raw",2,0,Glacé,LDPE,Pas de préparation,3.03,1.3357051,9.6783875
28540,28540,"viandes, œufs, poissons",charcuteries,Pied de porc demi-sel,Pork trotters salt-cured,2,0,Glacé,PVC,Four ,2.49,0.47212768000000005,3.3322101
36602,36602,"viandes, œufs, poissons",viandes cuites,"Pigeon, viande, rôtie/cuite au four","Pigeon, meat, roasted/baked",2,0,Glacé,PS,Four,3.11,1.2099738999999998,9.3257173
26027,26027,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Pilchard, sauce tomate, appertisé, égoutté","Pilchard, in tomato sauce, canned, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,2.89,0.87595814,6.0894116
36700,36700,"viandes, œufs, poissons",viandes crues,"Pintade, crue","Guinea fowl, raw",2,0,Glacé,PS,Pas de préparation,3.11,0.8901023699999999,6.9792723
36703,36703,"viandes, œufs, poissons",viandes crues,"Pintade, cuisse, crue","Guinea fowl, leg, raw",2,0,Glacé,PS,Pas de préparation,3.11,0.8901023699999999,6.9792723
36702,36702,"viandes, œufs, poissons",viandes crues,"Pintade, poitrine, crue","Guinea fowl, breast, raw",2,0,Glacé,PS,Pas de préparation,3.11,0.87893453,6.8214126
26055,26055,"viandes, œufs, poissons",poissons crus,"Plie commune, crue","European plaice, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.8946113,10.849047
26030,26030,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Poisson pané, frit","Fish, breaded, fried",2,0,Glacé,PS,Four,3.14,1.4638745,8.3466288
26029,26029,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Poisson pané, surgelé, cru","Fish, breaded, frozen, raw",2,0,Congelé,PS,Four,3.52,1.4673759,8.4796379
26028,26028,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Poisson, croquette ou beignet ou nuggets, frit","Fish, croquette, fritter or nuggets, fried",2,0,Glacé,PS,Four,3.14,1.3902304,7.8556995
28550,28550,"viandes, œufs, poissons",charcuteries,Poitrine de porc demi-sel,Pork belly salt-cured,2,0,Glacé,PS,Four ,2.49,1.1513732,8.1558507
28502,28502,"viandes, œufs, poissons",charcuteries,"Poitrine de porc, fumée, crue","Pork belly, smoked, raw",2,0,Glacé,PVC,Pas de préparation,2.91,0.8870467599999999,6.2822116
28470,28470,"viandes, œufs, poissons",viandes crues,"Porc, bardière découennée, crue","Pork, back fat, rindless, raw",2,0,Glacé,PS,Pas de préparation,2.47,0.21813501000000002,1.7230672
28104,28104,"viandes, œufs, poissons",viandes crues,"Porc, carré, cru","Pork, rack, raw",2,0,Glacé,PET,Pas de préparation,2.45,1.4977305,10.498521
28105,28105,"viandes, œufs, poissons",viandes cuites,"Porc, carré, cuit","Pork, rack, cooked",2,0,Glacé,PET,Four,2.47,1.9236124000000001,13.348398
28100,28100,"viandes, œufs, poissons",viandes crues,"Porc, côte, crue","Pork, chop, raw",2,0,Glacé,PET,Pas de préparation,2.45,1.4977305,10.498521
28101,28101,"viandes, œufs, poissons",viandes cuites,"Porc, côte, grillée","Pork, chop, grilled",2,0,Glacé,PET,Four,2.47,1.9236124000000001,13.348398
28302,28302,"viandes, œufs, poissons",viandes crues,"Porc, échine, crue","Pork, loin, raw",2,0,Glacé,PET,Pas de préparation,2.64,1.4902663,10.400351
28451,28451,"viandes, œufs, poissons",viandes cuites,"Porc, échine, rôtie/cuite au four","Pork, loin, roasted/baked",2,0,Glacé,PET,Four,2.65,1.9141833,13.224384
28001,28001,"viandes, œufs, poissons",viandes crues,"Porc, épaule, crue","Pork, shoulder, raw",2,0,Glacé,PET,Pas de préparation,2.45,1.1955542,8.3345206
28010,28010,"viandes, œufs, poissons",viandes cuites,"Porc, épaule, cuite","Pork, shoulder, cooked",2,0,Glacé,PET,Four,2.47,1.5418862,10.614709
28460,28460,"viandes, œufs, poissons",viandes crues,"Porc, escalope de jambon, crue","Pork, ham escalope, raw",2,0,Glacé,PET,Pas de préparation,2.64,1.4902663,10.400351
28461,28461,"viandes, œufs, poissons",viandes cuites,"Porc, escalope de jambon, cuite","Pork, ham escalope, cooked",2,0,Glacé,PET,Four,2.65,1.9141833,13.224384
28204,28204,"viandes, œufs, poissons",viandes crues,"Porc, filet mignon, cru","Pork filet mignon, raw",2,0,Glacé,PET,Pas de préparation,2.64,1.4902663,10.400351
28203,28203,"viandes, œufs, poissons",viandes cuites,"Porc, filet mignon, cuit","Pork filet mignon, cooked",2,0,Glacé,PET,Four,2.65,1.9141833,13.224384
28201,28201,"viandes, œufs, poissons",viandes crues,"Porc, filet, maigre, cru","Pork tenderloin, lean, raw",2,0,Glacé,PET,Pas de préparation,2.64,1.4902663,10.400351
28202,28202,"viandes, œufs, poissons",viandes cuites,"Porc, filet, maigre, en rôti, cuit","Pork tenderloin roast, cooked",2,0,Glacé,PET,Four,2.65,1.9141833,13.224384
28471,28471,"viandes, œufs, poissons",viandes crues,"Porc, gorge, découennée, crue","Pork, jowl, rindless, raw",2,0,Glacé,PS,Pas de préparation,2.91,0.88642226,6.3880766
28472,28472,"viandes, œufs, poissons",viandes crues,"Porc, hachage sans jarret, sans bateau, découenné, dégraisssé, désossé, cru","Pork, shoulder lower half, without rind, fat and bone, raw",2,0,Glacé,PET,Pas de préparation,2.64,1.4902663,10.400351
28473,28473,"viandes, œufs, poissons",viandes crues,"Porc, jambon sans jarret, sans bateau, découenné, dégraisssé, désossé, cru","Pork, way leg, without rind, fat and bone, raw",2,0,Glacé,PET,Pas de préparation,2.64,1.8661207,13.080809
28474,28474,"viandes, œufs, poissons",viandes crues,"Porc, jambonneau arrière, découenné, dégraisssé, désossé, cru","Pork, knuckle oh ham, without rind, fat and bone, raw",2,0,Glacé,PET,Pas de préparation,2.45,1.4977305,10.498521
28004,28004,"viandes, œufs, poissons",viandes crues,"Porc, jarret, cru","Pork, knuckle or shank, raw",2,0,Glacé,PET,Pas de préparation,2.45,1.4977305,10.498521
